Title,Author,Date,Content,Image Path,Article URL,Markdown File
"Russell Worth, Colorado",Ariella Granett,2023-01-06 00:00:00 +0300,"I stopped driving until EVs charged with renewable energy were a possibility. I won't fly until the same is possible with air travel. I feel like more people, particularly those in higher income brackets, should consider alternatives to our mostly dirty modes of travel.  EVs grew from prototypes into a mass-produced market in a relatively short time frame due to demand.  I believe the same can be achieved with air travel.  I love to road trip, but stopped driving, sold my car in 2008 and refused to drive again until a renewable energy vehicle became a possibility.  As much as I enjoy international travel, my conscience simply won't allow me to fly until we can bring renewable energy into aeronautics. It gives me great positivity and hope to know that there are others trying to make a difference and quite possibly save this beautiful planet from man-made destruction.",/images/image-asset.png,https://flightfree.org/stories-2/russell-worth-colorado,2023-01-06-russell-worth-colorado.md
"Dawn Fleming, Michigan",Ariella Granett,2023-01-06 00:00:00 +0300,"I want to reduce my negative impact on global climate change as much as possible. We installed solar panels on our house roof, bought an electric car, grow a lot of food in our small urban yard, limit the use of our car, & buy mainly used clothing. The last two times I visited a friend far away, I took the bus instead of driving my then gasoline powered car. I want to find a climate friendly replacement for my natural gas burning furnace. We must each do as much as possible to change our behaviors for the life of the plants.",/images/image-asset.jpeg,https://flightfree.org/stories-2/dawn-fleming-michigan,2023-01-06-dawn-fleming-michigan.md
"Chase Dost, Illinois",Ariella Granett,2023-01-02 00:00:00 +0300,"I'm pledging to fly less because I can't fly in good conscience, but I also live far from family. I've made the decision to only fly to visit family from now on--meaning no more vacations to far-off places--and to use trains instead when possible. It's a sacrifice, but I feel it's a sacrifice more people need to make.",/images/IMG_3559.JPG,https://flightfree.org/stories-2/chase-dost-illinois,2023-01-02-chase-dost-illinois.md
"Jeff Rosen, Texas",Ariella Granett,2023-01-01 00:00:00 +0300,I have flown enough to cover my carbon footprint for many lifetimes. I will fly no more. I purchased a travel trailer in 2021 and will limit my travels to North America until there are alternatives for international travel that do not use excessive amounts of fuel.,/images/image-asset.jpeg,https://flightfree.org/stories-2/jeff-rosen-texas,2023-01-01-jeff-rosen-texas.md
"Loree Bryan, Washington",Ariella Granett,2023-01-01 00:00:00 +0300,"I have always dreamed of visiting many places in Europe, but the earth is more important to me than my little travel dreams. Instead, I will focus on local travel and railway travel within the United States. There are so many beautiful places right here, why would I foul the earth by flying? The earth is giving us many messages right now, and she is crying out for us to focus on our needs above our wants.",/images/Screen+Shot+2023-01-01+at+6.18.40+AM.png,https://flightfree.org/stories-2/loree-bryan-washington,2023-01-01-loree-bryan-washington.md
"Bill Mania, Washington",Ariella Granett,2023-01-01 00:00:00 +0300,"I couldn't claim to be concerned about the climate crisis and continue to fly. I can't expect to improve transit options across the US if I continue to fly. Now that I've been traveling cross-country by train, I recommend it to anyone who will listen that ""it's not perfect, but it's the civilized way to travel."" I've met interesting people, seen more of the country, and really enjoyed the much more relaxed experience.",/images/image-asset.jpeg,https://flightfree.org/stories-2/bill-mania-washington,2023-01-01-bill-mania-washington.md
"James Comiskey, Massachusetts",Ariella Granett,2022-12-16 00:00:00 +0300,"Since 2019, I have spent only 2 hours on a plane for a friend's wedding where there were no other options to get to it. I plan to continue to choose alternatives to flying indefinitely, focusing on trains and local trips instead of global trips. I have for the past few years tried to use my influence around others close to me, and have successfully avoided many trips that involved flying. Let's all run, bike, train, and carpool for a better future!",/images/image.png,https://flightfree.org/stories-2/james-comiskey-massachusetts,2022-12-16-james-comiskey-massachusetts.md
"Carolyn McGrath, New Jersey",Ariella Granett,2022-12-06 00:00:00 +0300,"I haven't flown since 2018, around the time that I realized we needed to take more dramatic action to reduce emissions if we are to avoid the worst impacts of global warming. While I know that systemic change, not just individual actions, is what's necessary to turn things around, I do think that we can all do our part to help make that happen. This is especially important for people who live in parts of the world responsible for historic emissions contributions, such as myself.",/images/IMG_3578+2.JPG,https://flightfree.org/stories-2/carolyn-mcgrath-new-jersey,2022-12-06-carolyn-mcgrath-new-jersey.md
"Charles Hottle, Oregon",Ariella Granett,2022-12-06 00:00:00 +0300,"Why did you pledge Flight Free?There is so much to do and see in our region, which is the Pacific Northwest. Our choices in the vehicles that we drive also support lower carbon output from our travel.That's only part of it. There's the whole entitled, privilege class component. It's possible to limit those behaviors generally.",/images/Chuck+and+Rusty+at+Cottonwood+Canyon+2.jpg,https://flightfree.org/stories-2/charles-hottle-oregon,2022-12-06-charles-hottle-oregon.md
"Victor Poland, Missouri",Ariella Granett,2022-12-03 00:00:00 +0300,"Why are you flight free?Flying contributes to global warming and the continued climate crisis. This pledge was a great next step for me to go flightless for the next year knowing I have the capability to reduce my own carbon emissions through my own actions. I also love traveling in my hybrid vehicle anyway, and I have the opportunity to see more of our wonderful country by planning more stops along the way to the farther destinations. This pledge is in addition to the reduced water usage at home and increased level of waste management. I’m employing in my own life to reduce my carbon footprint.",/images/image0.jpeg,https://flightfree.org/stories-2/victor-poland-missouri,2022-12-03-victor-poland-missouri.md
"Matthew Whitehouse, South Carolina",Ariella Granett,2022-12-03 00:00:00 +0300,"I am a musician (organist) and astronomy educator. Prior to the pandemic, I flew internationally/long-haul 1-2 times a year for conferences, recital performances, and speaking engagements. This included several trips to Australia and New Zealand. Losing a 2020 recital engagement in Norway to COVID prompted me to re-evaluate. Post-pandemic, I have decided to accept only local professional engagements, and to limit my flights to 1-2 times per year within the continental US for personal/vacation reasons. It’s not a perfect “flight free” solution, though my jobs require very little travel. They do, however, require a consistent onsite presence and are difficult to take off more than a few days at a time. When I do travel to maintain people/place connections from my graduate school days in Arizona, I’m thus reliant on the speed afforded by flying. However, I figure that flying out to the western US, rather than Australia/New Zealand or Europe, is a significant carbon savings. I think it would be wonderful for these “flight free” campaigns to talk more about people such as myself, who have made major reductions but not eliminated flying completely. Particularly in the US, where we have a vast and diverse country but little access to a Europe-style train system. It’s not perfect by any stretch, though I think the climate crisis needs lots of people involved with imperfect solutions!",/images/Matthew-2+%281%29.jpg,https://flightfree.org/stories-2/matthew-whitehouse-south-carolina,2022-12-03-matthew-whitehouse-south-carolina.md
"Bob Martin, California",Ariella Granett,2022-12-03 00:00:00 +0300,Preserving life on Earth is more important to me than being able to travel. And by staying home I also save lots of money which I use to support causes I believe in. A win-win.,/images/IMG_20220721_173222704+%281%29.jpg,https://flightfree.org/stories-2/bob-martin-california,2022-12-03-bob-martin-california.md
"Justin Mog, Kentucky",Ariella Granett,2022-12-03 00:00:00 +0300,"Why submit yourself to the indignity of flying and contribute to the greatest crisis facing humanity when you can simply give yourself more time to actually ENJOY traveling on a train, bus, or even bicycle? No need to go to some far-flung airport on the outskirts of town, stand in long lines, pay ridiculous fees, remove your shoes, submit to dehumanizing searches, and not be able to bring food or liquids on board...assuming you don't get bumped or your flight isn't canceled...only to travel like a sardine who can't get out of their tiny seat as you breathe stale air and wish you were actually back ON THE GROUND, where you belong. Flying is for the birds!Check out Justin’s podcast Sustainability Now!:https://www.forwardradio.org/sustainabilitynow“A deep dive into the many ways citizens are taking action to advance environmental, social & economic justice. Justin’s guests are living proof that we don't need to wait another day - we can choose sustainability NOW!”",/images/Justin+Mog+profile+-+Louisville+Magazine+%28March+2016%29.png,https://flightfree.org/stories-2/justin-mog-kentucky,2022-12-03-justin-mog-kentucky.md
"Ken Garber, Michigan",Ariella Granett,2022-12-03 00:00:00 +0300,Flying is emblematic of the excesses that are causing worldwide emissions to continue to grow. I cannot be complicit.,/images/Ken+Garber+flight+free.jpg,https://flightfree.org/stories-2/ken-garber-michigan,2022-12-03-ken-garber-michigan.md
"Laura Hardie, Vermont",Ariella Granett,2022-12-02 00:00:00 +0300,"The train from New York to Florida marked the beginning of my flying diet. And our family loved it. Here's why I'm cutting out flying at every opportunity I can.For the Earth.Humans like to speed things up. It's not bad to want progress; it's bad when the consequences aren't considered. Now we're paying the price. Flying is one of the most destructive things a person can do to the Earth at one time. It's a complete luxury that only about 15 percent of people in the world have ever experienced. Many of the people that will never step foot on a plane will feel the worst effects of climate change, with much of it caused by fossil fuels. One 2,500 mile flight melts ~25 square feet of Arctic ice per person. That's the size of a small room for every person on the plane. The most frequent fliers make up only one percent of the world’s population, but together they account for more than half of the total carbon dioxide emission from passenger air travel (private jets are the worst offenders). So, it's no wonder we are in a mass extinction phase, the oceans are warming, the coral is dying, the rainforests are retreating, and on and on.For each other.Turns out when you speed things up, you also miss a lot. Getting somewhere isn't about the journey anymore. Instead we complain about how long we had to wait at a gate or when a flight gets cancelled. In reality, it's a miracle that humans can even travel at that pace at all. We've lost an appreciation for the journey. For slowing down. For moving alongside the Hudson River and spotting an old castle in the water, watching ships come into the harbor, and eating a meal together in a dining car.So, there you have it. We flew home from Florida because we didn't have time to train home. Yet replacing our one-way long flight there was a step forward that we could take. The train was electric most of the way, and so by choosing rail over air we prevented THREE tons of carbon from being emitted into the air (between the 4 of us). I'm flying to Puerto Rico early next year and am going to cut out half my flights by taking the train south first.Maybe there are ways you can consider cutting out flying too.The train was a beautiful, peaceful, and exciting adventure. That's something I've never said after a flight.",/images/LH.jpg,https://flightfree.org/stories-2/laura-hardie-vermont,2022-12-02-laura-hardie-vermont.md
"Jane van Dis MD, New York",Dan Castrigano,2022-11-09 00:00:00 +0300,"I have been drawn to climate action since 2008, the year my twins were born. I stopped flying for work in 2021 and for pleasure in 2019. The last time on an airplane I looked out the window and had a sinking feeling of what lay ahead in terms of the work to decarbonize, not only travel, but other sectors as well. I had previously petitioned an employer that we draft a sustainability policy for the entire company so we could make sure to fly only when absolutely necessary — it wasn't adopted before I left the position. I recently interviewed for a job and shared my no-fly pledge. A no-fly pledge is a commitment to stop emitting tons of carbon as well as bringing an individual action forward and talking about climate action and sharing the pledge with others. Not to mention, flying is a climate justice issue as many cannot afford to fly — and yet those who can least afford to fly are most affected by our emissions. I happen to love trains (relaxing and you can read!) and you can get to so many places in the U.S. by train. I also had an amazing bicycle trip with my son this summer (which included a ferry). Bicycling is an incredible way to experience not only a community, but all the flora and fauna (and smells!) that you might miss in a car or train. Highly recommend it!",/images/37C33FB2-7764-42D2-861E-564240E4A005.jpg,https://flightfree.org/stories-2/jane-van-dis,2022-11-09-jane-van-dis-md-new-york.md
"Jackie Green, Kentucky",Ariella Granett,2022-10-28 00:00:00 +0300,"When did you stop flying, and why?In 1993 a reading of World Watch Institute'sState of the World, followed by other books, all from Perth Australia's public library, resulted in an awareness of the chaotic consequences of climate warming. That awareness resulted in a decision to become flight free. A final flight was made that same year from Perth to Louisville KY.In 1999 the commitment to living local lightly was deepened when my old truck was given away to a local farmer. Still in Louisville, happiness, peace and hope is grounded in walking, cycling, public transit, gardening and deep investment in urban real estate, civic life and local community. Our immediate action will reduce the chaos of climate warming.",/images/Jackie+Green.jpg,https://flightfree.org/stories-2/jackie-green-kentucky,2022-10-28-jackie-green-kentucky.md
"Dan Holder, Massachusetts",Ariella Granett,2022-07-20 00:00:00 +0300,I was forced to fly the friendly skies for a period of almost 30 years due to my employment for a major construction company in Texas. Towards the end of my career I became concerned about the environmental effects of wasteful production of products detrimental to the environment & our general health.  I stepped onto an aircraft for the last time in 2012. I still travel mostly from New England to the Southern States but NEVER off the ground. I miss it not.,/images/image-asset.jpeg,https://flightfree.org/stories-2/dan-holder-massachusetts,2022-07-20-dan-holder-massachusetts.md
"Joan Starr, California",Ariella Granett,2022-06-20 00:00:00 +0300,"Why did you pledge this year?Several years ago, I adopted a re-use, reduce, recycle way of living. When my sister declared herself to be flight-free, that got me started thinking about it. I have two young grandsons, so I feel obligated to do everything I can to reduce my own environmental impact. Making this flight-free pledge is an important next step for me. I have flown a great deal in my lifetime, starting at a very young age. My father worked for a major airline company, so my family could fly almost freely to domestic destinations and at a deep discount for international flights. Much later, in addition to vacation air travel, my job entailed air travel to international meetings and conferences. I would say that I’ve contributed more than my fair share to the carbon emissions problem.What are your travel alternatives to flying?I drive a plug-in hybrid car, I live walking distance from a public transit line that connects directly to AMTRAK, as well as major cultural centers, and the pandemic taught me that I also enjoy virtual visits to museums around the world. Another tool I use is voting, both with my dollars and with my ballot. This is a way I can amplify my choices.",/images/JoanStarr.jpg,https://flightfree.org/stories-2/joan-starr-california,2022-06-20-joan-starr-california.md
Judith Watkins,Ariella Granett,2022-06-09 00:00:00 +0300,"My focus is on contentment where I am. The dissonance of knowing we need to curtail emissions immediately and drastically while seeing good people blithely planning flights for vacations is very painful, so I looked for others who are making this choice. I'm 49 years old and have been limiting flying and travel in general for most of my life. My most difficult flying decision is about seeing my parents who live 2 time zones away. My father was an airline employee and my early life was supported by this industry. And I'm grieving the trips I dreamed of that won't happen.",/images/20220518_173149.jpg,https://flightfree.org/stories-2/judith-watkins,2022-06-09-judith-watkins.md
"Jim Neal, Texas",Ariella Granett,2022-05-29 00:00:00 +0300,"Why did you pledge this year?My journey to no flights began prior to the pandemic, and I have not flown since 2019. I never intend to fly again except in case of an emergency, if one arises. In several ways, the journey has not been difficult for me. After 9/11, I found flying to be a tedious and tiresome experience that constantly set me on edge. I also learned that I loved train travel. I also worked as a conservation biologist; I retired from the US Fish and Wildlife Service after a 45 year career in conservation. The tipping point for me was an article I read about climate scientists deciding they could no longer justify flying to meetings all over the US and internationally because of the contribution of those flights to climate change. I felt it was my duty as well as a conservation professional to do what I could do to lessen my contribution to the climate change. I feel it is imperative that I do what I can do to help protect our biosphere for its natural communities and future generations of our species as well.What are your travel alternatives to flying?Trains, public transit, plug in hybrid car, Lyft/Uber, ebike, and walking whenever possible",/images/JN.jpg,https://flightfree.org/stories-2/jim-neal,2022-05-29-jim-neal-texas.md
"Will Stedden, Wisconsin",Ariella Granett,2022-01-22 00:00:00 +0300,"I stopped flying in 2019 to better align my actions with my values. Since then I've learned just how amazing local travel is and how it gives me the opportunity to become so much more connected to a place. But in our upside-down world where flying to a distant resort has become easier than visiting a neighbor, it's hard for people to imagine just how amazing their own backyard can be. That's why last year my partner and I started the Trail Cooperative (cooptrail.org) as an attempt to make a local sustainable travel community. Our goal is to make local travel easy and affordable, and recruit more people to take local outdoor vacations. We're currently cycling the US to collect resources and build a network of local travel communities. Be sure to check us out if you'd like to get involved with out mission.",/images/PXL_20211106_201333322_2.jpg,https://flightfree.org/stories-2/will-stedden,2022-01-22-will-stedden-wisconsin.md
"Staci Montori, Massachusetts",Ariella Granett,2021-12-31 00:00:00 +0300,"“Four years ago I took a pledge to stop flying to reduce my carbon footprint and calm my intense climate anxiety. I believe the climate emergency needs an “all hands on deck” approach- individuals, towns, government and corporations ALL need to act NOW! Being#flightfreeis the most impactful personal thing I can do. At first I thought it would be a sacrifice—instead it has enhanced my love for travel and our beautiful country, and it brings me immense peace and joy.",/images/SM.jpg,https://flightfree.org/stories-2/staci-montori-massachusetts,2021-12-31-staci-montori-massachusetts.md
"Jack Hanson, Vermont",Dan Castrigano,2021-11-28 00:00:00 +0300,"In 2015, I studied abroad in Copenhagen during my junior year of college. Later that year I calculated my emissions and learned that my flight to Denmark and back had a bigger negative impact than everything else I had done that year combined. I haven’t flown since.Individual action is not nearly as important as collective action, policy solutions, and systems change. But given the extremity of the situation we are now in -- we have just a handful of years to cut global emissions in half – everything matters, including individual action.Most people have never flown. Flying is a privilege generally only available to those with means – and it is enormously polluting, causing serious harm to those on the front lines of climate collapse. From a policy perspective, we need to tax frequent flyers, as most flights are taken by a small number of wealthy individuals who fly very often. More importantly, we need major public investments in building a high-speed rail network connecting all major cities, with smaller rail lines or bus routes connecting smaller towns to those hubs.Until we get those policy solutions in place, it’s imperative that as many of us as possible forgo this destructive activity. The money we would have spent on airline tickets can help support alternative systems, like rail travel. This behavior change can also help remind everyone around us that we are indeed in a climate emergency, and therefore we need to change how we are behaving in response to that emergency. Let it be a wakeup call that can make those around us think, discuss, and act.With such little time to make major changes, we should be pushing on all of the fronts that we can. If we succeed in halving emissions in the next several years, maybe we can go back to flying then – ideally in electric planes. But for now, we need to refrain, and more importantly, to push for systemic changes.",/images/2021+Headshot.jpg,https://flightfree.org/stories/jack-hanson-vermont,2021-11-28-jack-hanson-vermont.md
"Betsy Thagard, Alabama",Ariella Granett,2021-11-10 00:00:00 +0300,"Excerpt from CNN Travel article “The travelers who are turning their backs on airplanes”Francesca Street, CNN • Updated 10th November 2021https://www.cnn.com/travel/article/flight-free-travelers/index.htmlBetsy Thagard, 59, recently traveled from California to Chicago to visit family, and made the trip largely by rail.""Two years ago is when I first declared I would be flight free,"" says Thagard. ""Then, of course, we couldn't travel anywhere for 18 months, because of Covid. So this trip that I'm in the middle of was the first one I've taken since I made that declaration.""While switching from plane to rail meant a longer journey, and more planning, Thagard says she's enjoyed seeing the US by train.“It makes you start focusing on your local places -- what can we do to keep our local places beautiful -- instead of having to fly somewhere else, to see someone else's beautiful local place.”""I've been flying back and forth to see [my family] for decades now, and so deciding to go flight free meant a real change of life for me, but I love it.""",/images/IMG_1146001.jpg,https://flightfree.org/stories/betsy-thagard-california,2021-11-10-betsy-thagard-alabama.md
"Gerry Gras, California",Ariella Granett,2021-10-17 00:00:00 +0300,“I made a permanent pledge to not fly in 1999. I have flown only once since then. It was round trip to the East Coast in 2003 for an emergency. My main modes of transportation are by electric bicycle and electric car. In my town the electricity is net zero carbon. I think your contest should also see which state has the most pledges per capita.”,/images/Jerry.png,https://flightfree.org/stories/gerry-gras-california,2021-10-17-gerry-gras-california.md
"Michael Winkler, California",Ariella Granett,2021-09-21 00:00:00 +0300,"Michael Winkler served 12 years as a member of the Arcata City Council and as Mayor, and was an outspoken opponent of subsidies and other support for the expansion of our local airport.",/images/Michael+Winkler.jpg,https://flightfree.org/stories/michael-winkler-california,2021-09-21-michael-winkler-california.md
"David Matthews, Wisconsin",Ariella Granett,2021-09-16 00:00:00 +0300,"Why did you pledge this year?I stopped flying in 2018 but this year was the first time I had heard about the pledge. It is also the first time that I realized that the climate crisis will now dramatically alter my 50 year old children's lives, not just my grandchildren's lives.What are your travel alternatives to flying?We drive - a Prius and average 56mpg per trip. It is not perfect but it is a lot less carbon.",/images/IMG_6027.jpg,https://flightfree.org/stories/david-matthews-wisconsin,2021-09-16-david-matthews-wisconsin.md
"Rev. Fred Small, Massachusetts",Ariella Granett,2021-06-19 00:00:00 +0300,"Rev. Fred Small works as a an activist, musician, and pastor and took the Flight Free pledge.“It’s no longer enough to shrink our personal carbon footprint or to green our congregation. These are good things to do, but many of us have been doing them for decades, and the earth has only grown hotter. We’ve got to do more. To stop climate change we need national and state policies and international treaties to keep carbon in the ground and transition as rapidly as possible to safe, carbon-free renewable energy. Personal transformation, community transformation, institutional transformation, and political transformation go hand in hand. None can succeed without the rest.”Why did you pledge Flight Free?My moral responsibility to other human beings, other creatures, and generations to come.What are your travel alternatives to flying?Amtrak when possible. Otherwise bus. I haven't needed to drive long-distance for decades, fortunately. (I dream of returning to Europe when passage by ship is economical.)This June 5-8 I'll be joining theTreaty People Gatheringin northern Minnesota to protest Line 3. To get there I'll take Amtrak from Boston. The first leg will be by Amtrak-chartered bus to Albany (which I hope is a temporary circumstance of the pandemic), then a train to Chicago and another to train to Minneapolis-St. Paul, where I'll enjoy home hospitality and a carpool to Park Rapids, MN. The $306 roundtrip Amtrak fare is cheaper than flying. While the travel time is greater, of course--three days roundtrip--I think of it as a rolling retreat, perfect for reading, prayer, meditation, and rest. Most important, the irony of flying to an Indigenous-led protest of fossil-fuel pollution would be hard to swallow.",/images/Fred%2BSmall.Cambridge%2BStands%2Bwith%2BCharlottesville.17-8-14.jpg,https://flightfree.org/stories/rev-fred-small,2021-06-19-rev-fred-small-massachusetts.md
"Former State Rep. Curt McCormack, Vermont",Jenny Holmberg,2021-05-21 00:00:00 +0300,"Representative Curt McCormackhas pledged Flight Free - and we are so happy to learn about politicians who are actually walking the walk, not just talking the talk.",/images/CMccormack.jpg,https://flightfree.org/stories/rep-curt-mccormack-vermont,2021-05-21-former-state-rep-curt-mccormack-vermont.md
"Sara, Pennsylvania",Ariella Granett,2021-05-15 00:00:00 +0300,"Why did you pledge this year?We all must do all we can to reduce our individual and collective carbon footprint. We must also advocate at the state and federal level for more environmentally-friendly infrastructure, in particular high-speed rail. It's important that our elected officials know that we are giving up flying, and to demand green transportation alternatives.What are your travel alternatives to flying?I don't own a car so for regional travel I go by train, bus, or on occasion I use Zipcar (car sharing service).If you pledged last year how was it?I haven't flown in about 2 years. Being on the east coast, it's much easier to travel for leisure without flying. I took Amtrak from Philadelphia to Montreal for a vacation a few years ago which was such a great trip!",/images/18815198_10158765173890297_1035258248345961797_o_10158765173890297.jpg,https://flightfree.org/stories/sara-pennsylvania,2021-05-15-sara-pennsylvania.md
"Julie Dunlap, Maryland",Jenny Holmberg,2021-04-11 00:00:00 +0300,"Why did you pledge this year?Climate action that truly reduces carbon emissions is more important every year. We need to act like we're in an escalating emergency--because we are.What are your travel alternatives to flying?I am staying close to home, driving short distances on essential trips only. If Covid-19 conditions improve significantly, I might travel out of state by car for a birding trip or two.If you pledged last year how was it? What are your expectations for this year?Not flying in 2020 was ""easy,"" almost automatic, because travel beyond home was generally against public health guidelines. This year, at least by fall, might involve more pressure to fly to see friends and family 1,000 miles away. My plan is to suggest meeting at a destination that doesn't require either to fly. Coronavirus fears even post-vaccination may make it more difficult to take mass transit of any kind for awhile unfortunately.I have a children's book coming out this spring,Janey Monarch Seed(Green Writers Press). Ordinarily I would want to travel to various nature centers and butterfly exhibits to promote it, and especially to spread the word that each of us of needs to help protect Monarch butterflies and biodiversity. But flying to do that work seems antithetical to Janey's message of ethical action on behalf of the natural world. I'll be focusing on local nature centers for in-person events and relying on virtual forums to reach further. I think Janey would approve!Read more about Julie’s work as a writer and editor via the links below:www.mitpress.mit.edu/books/companions-wonderwww.forewordreviews.com/reviews/coming-of-age-at-the-end-of-nature",/images/DunlapJulieHeadshot-624x781.jpg,https://flightfree.org/stories/julie-dunlap,2021-04-11-julie-dunlap-maryland.md
"Melissa Blessing, Montana",Ariella Granett,2021-04-10 00:00:00 +0300,"Why I am flight free:I am a child of inherited wealth so there have been endless opportunities to fly all over the world. But being born to wealth, though assumed to be the ultimate free ride, comes with stereotypes, bigotry and isolation, and I was deeply lonely as a child. Yet the one real wealth that enough money offers is endless time and the freedom to follow your heart.I went early into the company of the wild Earth and she welcomed, received, mentored and cared for me. I climbed high into trees, wandered the trails of deer, fox and coyote, and eventually worked with domestic animals and at sowing, tending and harvesting. I have lived richly and joyfully accompanied by wild neighbors, weather, seasons, moisture and drying, freezing and thawing, all in an ever changing, infinitely balanced, exquisitely rich and challenging symbiosis with life on a spectacular planet.But for some years now the simple turning of seasons has shown its disturbance. Strange anomalies are presenting new and impossible problems. Cyclic structures are disrupted and dyings are randomizing. What humanity is causing the Earth to respond to is no longer subtle and no longer recoverable.I will never fly again, or travel far, both because it is the only sane response to what is happening to our planet, but also because I have daughters, nieces and nephews lives to care for. And I’ll stay Placed, here at home, in the only way that intimate knowledge is available so that I may meet what is happening not as witness, though that too, but as a deeply imbedded participant.",/images/Melissa%2BBlessing%2BMontana.jpg,https://flightfree.org/stories/melissa-blessing-montana,2021-04-10-melissa-blessing-montana.md
"Janie Katz-Christy, Massachusetts",Jenny Holmberg,2021-03-25 00:00:00 +0300,Janie Katz-Christy took the time to reply to ourquestionnairewhile pledging to be Flight Free - for as long as the climate needs! Here are her answers:,/images/IMG_6733.jpg,https://flightfree.org/stories/janie-katz-christy-massachusetts,2021-03-25-janie-katz-christy-massachusetts.md
"Kate Pourshariati, Pennsylvania",Jenny Holmberg,2021-03-15 00:00:00 +0300,"I’m thinking every day about Benjamin Lay and Greta Thunberg. Sometimes there are radical trailblazers that shine a light on a trail. We see that our actions are causing the natural world to collapse. The least thing we can do is not do something that makes things worse.What small luxuries can we forego? Flight is cheap but actually costs a lot to the natural world and people who live in hot climates. We don’t need to be Benjamin Lay to do something useful. May I suggest if we absolutely have to fly, then make a donation to a place that saves forest land or plants trees.Originally shared with our fly less-friends at No Fly Climate Sci:www.noflyclimatesci.org/biographies/kate-pourshariati",/images/s200_kate.pourshariati.jpg,https://flightfree.org/stories/kate-pourshariati-pennsylvania,2021-03-15-kate-pourshariati-pennsylvania.md
"Jenny Holmberg, California",Jenny Holmberg,2021-02-13 00:00:00 +0300,"My hope is to never set foot on an airplane again. Since my closest family lives an ocean and a continent away, I know that under certain circumstances I might need to reconsider my non-flying choice, want it or not. But as far as I can, I want to continue from here by train, by foot, by ship, for the rest of my life.Having ended up in a country this far from “home”, I am one example of how the possibility for long-haul traveling can be both uniting (as in falling in love with a person I would probably never have met if it wasn’t for air travel) and separating (as in that former circumstance now causing me to live way too far from my Swedish and Danish family).As grateful as I am for having met my partner, as hopeful I am for a future with fewer airplanes in the sky. The travel norm of a few affects the living conditions for us all. And the individual choice to not fly - the biggest part of our personal CO2 emissions if we are part of the small fraction of the world who does fly at all - will spread waves of consciousness and calls to action for politicians and companies alike, if only enough of us join in. That is my belief, and that is why I am part of the Flight Free 2021-campaign.***You can read more about Jenny’s choice to stay on the ground while sharing her life between two countries here:www.pancakesonthethird.com/2019/02/27/why-i-stopped-flying-and-why-im-quitting-again",/images/IMG_5737.jpg,https://flightfree.org/stories/jenny-holmberg-california,2021-02-13-jenny-holmberg-california.md
"Twyla, California",Ariella Granett,2021-02-12 00:00:00 +0300,"I'm flight free because I care about the earth. And climate change is not only going to affect humans, but it's going to affect the animals, the plants, and everything on this earth. We need to take care of our earth, people! It's like if someone is very sick but you don't do anything. Earth is very sick and we need to take action! It's not only the earth that is going to be affected by climate change, every single living thing is going to get a part of it. We need to take action, together, as a team.",/images/twyla+%28tbd%29.jpg,https://flightfree.org/stories/twyla-california,2021-02-12-twyla-california.md
"Kai, Former Pilot",Jenny Holmberg,2021-01-21 00:00:00 +0300,"Former pilot Kai tells the story of how he chose to leave his career in aviation after learning about the industry’s negative impact on the earth. His story wasoriginally publishedbywww.aviationjustice.orgback in 2012. Eight years later, concerns over aviation and the climate emergency are more dire than ever.",/images/kai-pilot.jpg,https://flightfree.org/stories/kai-former-pilot,2021-01-21-kai-former-pilot.md
"Garl Boyd Latham, Texas",Jenny Holmberg,2021-01-15 00:00:00 +0300,"I've been ""flight free"" since 1996 and have no plans to change, unless I have to - and I hope I never have to!Of course, attempting to stick to passenger train transport (with the occasional side-order of motor coach and/or rented automobile) can be quite difficult in these United States, but I'm nothing if not hardheaded!",/images/Latham.jpg,https://flightfree.org/stories/garl-boyd-latham-texas,2021-01-15-garl-boyd-latham-texas.md
"Spencer R. Scott, California",Jenny Holmberg,2020-12-11 00:00:00 +0300,The below is an extract from Spencer R Scott’s excellent essay“Climate Change Is Too Serious for Casual Flying”onMedium:,/images/E2115A17-0A0C-42AE-8F54-0959D6A76B9D-AB613250-D804-45A3-816F-0D4D13A0E5FC+2.JPG,https://flightfree.org/stories/spencer-r-scott-california,2020-12-11-spencer-r-scott-california.md
"Melanie Alvarado, California",Jenny Holmberg,2020-12-09 00:00:00 +0300,"I'm a dual German/American living in California while all my close family lives in Germany. I pledged to be flight free in 2020 and thought it would be easy as I still had a lot of California to explore. After the pandemic hit, I took a temporary COVID-related job in Washington state. My company approved for me to drive my car there for 14 hours instead of flying, which allowed me to make a few brief stops along the way to explore the scenery I was passing through. However once I was in Washington, I received the shocking news that my dad in Germany got diagnosed with advanced cancer. I did not expect him to live to the end of the year and knew I had to fly as soon as I could (which in itself was very difficult due to the pandemic). To mitigate the unavoidable and at least decrease emissions, I booked a direct flight. Later in the year, I went on one unexpected brief domestic flight for a business trip to Utah on a short notice.So in a sense, it may seem that I broke my pledge, but I did not fly for leisure, and I certainly could not have justified not flying to Germany under the circumstances.I now pledged to be flight free again in 2021. I have come to realize that due to my family situation I won't be able to avoid ever flying again, but I will continue to be very mindful about the environmental impact. Instead of flying in 2021, I hope to do several hiking trips with my dogs in California that I had to cancel in 2020 as a result of the pandemic.",/images/20201129_071446.jpg,https://flightfree.org/stories/melanie-alvarado-california,2020-12-09-melanie-alvarado-california.md
